xs,groups,filter_type,n_indexes,pulse_width,initial_params,final_params,uncertainties,redchi,success
xs0,groups3,single,[2420],180,"{'thickness': 3.116891793262344, 'norm': 2.3404343128106113, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 2.1225101502080337, 'norm': 1.1572634704267495, 'temp': 300.0, 'p1': -3.420905590145587, 'cellulose': np.float64(0.031648463130346666), 'α': np.float64(0.9683515368696535), 'ext_l2': 0.0, 'ext_Gg2': 74.52456466254142, 'ext_L2': 7545.777225620332, 'α0': 7.772674265689969, 'β0': 6.098758466464198, 'bg0': 0.01390362938400358, 'bg1': -0.011586724198423326, 'bg2': 0.018852130509912968}","{'thickness': 0.1844364461461026, 'norm': 0.3507241320559956, 'temp': 0, 'p1': 0.9343073370101205, 'cellulose': 0.028633565587749415, 'α': 0.028633563616459485, 'ext_l2': 0, 'ext_Gg2': 3764386.496589445, 'ext_L2': 380297157.73995036, 'α0': 3.4525949912171954, 'β0': 1.5368462286890552, 'bg0': 8.373675312991944e-08, 'bg1': 0.005081522727277641, 'bg2': 0.021339856529396066}",6519.382611890158,True
xs0,groups3,single,[2390],570,"{'thickness': 3.0073435171346006, 'norm': 2.2308563125886085, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00041732785757631063, 'bg1': -0.0002920066472142935, 'bg2': -0.0005151760997250676}","{'thickness': 3.8392346778071262, 'norm': 8.145492092088146, 'temp': 300.0, 'p1': -4.259293752110956, 'cellulose': np.float64(0.013935341632492795), 'α': np.float64(0.9860646583675071), 'ext_l2': 0.0, 'ext_Gg2': 1023.4286270250581, 'ext_L2': 24140.84676656242, 'α0': 0.3986742372687586, 'β0': 0.47792262100676447, 'bg0': -0.00041732785757631063, 'bg1': -0.0002920066472142935, 'bg2': -0.0005151760997250676}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",60701.357047011275,True
xs0,groups3,single,[2410],610,"{'thickness': 3.774518886488558, 'norm': 3.55145943139214, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.25196018046699464, 'bg1': -0.15124272869434208, 'bg2': 0.12200854148250073}","{'thickness': 4.633254284033081, 'norm': 5.623961689998051, 'temp': 300.0, 'p1': -4.448438489128138, 'cellulose': np.float64(0.011561583691535706), 'α': np.float64(0.9884384163084643), 'ext_l2': 0.0, 'ext_Gg2': 1167.3413442102865, 'ext_L2': 116200.14805253127, 'α0': 87.78371368824118, 'β0': 2.5737826720881753, 'bg0': 0.26635728927794844, 'bg1': -0.1009754070546478, 'bg2': -0.07157031528186053}","{'thickness': 1.1697059470441666, 'norm': 9.000222675850068, 'temp': 0, 'p1': 4.1006557487166395, 'cellulose': 0.046861939140143215, 'α': 0.04686193838894611, 'ext_l2': 0, 'ext_Gg2': 0.02175382376925017, 'ext_L2': 77462.27050067353, 'α0': 68282.4023818761, 'β0': 0.7466798111565564, 'bg0': 0.24844939884851366, 'bg1': 0.07416336161834002, 'bg2': 0.20058759404547266}",21864.77808386088,True
xs0,groups3,single,[2440],760,"{'thickness': 2.300464965822457, 'norm': 1.3040453631538278, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0003901505842804909, 'bg1': -0.0014506367733702064, 'bg2': 0.0036619643215090036}","{'thickness': 2.0286821712263907, 'norm': 1.093602223261783, 'temp': 300.0, 'p1': -3.3952228792212242, 'cellulose': np.float64(0.032445095543893444), 'α': np.float64(0.9675549044561065), 'ext_l2': 0.0, 'ext_Gg2': 694.5700072502937, 'ext_L2': 69163.71455553644, 'α0': 1.9225262812624997, 'β0': 2.6933461857120022, 'bg0': -0.21775159693788737, 'bg1': 0.05661109555512667, 'bg2': 0.2017231989884749}","{'thickness': 0.23581177845619253, 'norm': 0.3010734221958838, 'temp': 0, 'p1': 0.5291644925413111, 'cellulose': 0.01661174938263959, 'α': 0.01661174927377571, 'ext_l2': 0, 'ext_Gg2': 856859329.8192599, 'ext_L2': 85388119651.88715, 'α0': 0.23191420148545966, 'β0': 0.3741239689185808, 'bg0': 1.2554130059872752e-07, 'bg1': 0.013934173819550236, 'bg2': 0.03129082584747119}",10792.402798106179,True
xs0,groups3,single,[2410],220,"{'thickness': 2.612720826157069, 'norm': 1.6024739251630549, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0002621625317260623, 'bg1': -0.0002931359922513366, 'bg2': 6.125611253082752e-05}","{'thickness': 2.436419504880537, 'norm': 2.550253341350684, 'temp': 300.0, 'p1': -2.2544924527363825, 'cellulose': np.float64(0.09496265897531216), 'α': np.float64(0.9050373410246879), 'ext_l2': 0.0, 'ext_Gg2': 583.7330827723114, 'ext_L2': 67797.34742728039, 'α0': 2.838302164850913, 'β0': 2.601246142527435, 'bg0': -0.0002621625317260623, 'bg1': -0.0002931359922513366, 'bg2': 6.125611253082752e-05}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",10849.084777825243,True
xs0,groups3,single,[2400],420,"{'thickness': 3.164404410570744, 'norm': 2.507648348711767, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.9198024484794587, 'bg1': 0.4068890759954229, 'bg2': 2.2047192476456985}","{'thickness': 3.706651619521665, 'norm': 5.583146709901681, 'temp': 300.0, 'p1': -12.885904262477657, 'cellulose': np.float64(2.533505107653819e-06), 'α': np.float64(0.9999974664948923), 'ext_l2': 0.0, 'ext_Gg2': 1000.0481889524254, 'ext_L2': 504.94743241014106, 'α0': 2100.3119188733476, 'β0': 0.11314609112939156, 'bg0': -2.084304870571941, 'bg1': 0.6161769609898329, 'bg2': 1.6054206528933719}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",121074.40343240876,True
xs0,groups3,single,[2420],650,"{'thickness': 3.192634687517958, 'norm': 2.2758647999514823, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -2.6901460522785783, 'bg1': 0.6897007243242115, 'bg2': 2.6723784720525146}","{'thickness': 3.6940327046106796, 'norm': 7.431427671512072, 'temp': 300.0, 'p1': 0.7866332291803388, 'cellulose': np.float64(0.6871079628383071), 'α': np.float64(0.31289203716169284), 'ext_l2': 0.0, 'ext_Gg2': 1575.134347070587, 'ext_L2': 945228.6070414588, 'α0': 59.95583259277981, 'β0': 26.05066730417416, 'bg0': 4.591655526426621, 'bg1': -1.3598903259262443, 'bg2': -3.6962562820408493}","{'thickness': 699.8758337399964, 'norm': 8170.3625523826195, 'temp': 0, 'p1': 331.4829686205152, 'cellulose': 71.26572584040441, 'α': 71.26572584040441, 'ext_l2': 0, 'ext_Gg2': 15954195.362366037, 'ext_L2': 10819621680.531927, 'α0': 1235851.7419841911, 'β0': 40383.21409694309, 'bg0': 3.4691189470880093, 'bg1': 0.8707710771696066, 'bg2': 3.593696490650114}",96232.40635927973,True
xs0,groups3,single,[2460],370,"{'thickness': 2.916770877773886, 'norm': 1.8850575510740908, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.4898104564053938, 'bg1': 0.36941641673911363, 'bg2': 1.5334389480995014}","{'thickness': 2.8433302051786336, 'norm': 1.965204951129359, 'temp': 300.0, 'p1': -3.8735840038918994, 'cellulose': np.float64(0.020360577662020565), 'α': np.float64(0.9796394223379793), 'ext_l2': 0.0, 'ext_Gg2': 999.9431937102621, 'ext_L2': 172123.80386057502, 'α0': 5.426143439120564, 'β0': 3.060008095206448, 'bg0': -1.5170711770188063, 'bg1': 0.36173553636763245, 'bg2': 1.466254060389474}","{'thickness': 0.4604586074587826, 'norm': 1.261577877216053, 'temp': 0, 'p1': 1.5399914291225953, 'cellulose': 0.030716706829892172, 'α': 0.03071670433064489, 'ext_l2': 0, 'ext_Gg2': 94200250.72471078, 'ext_L2': 16204153318.878605, 'α0': 3.412789865736344, 'β0': 0.8768681649274689, 'bg0': 9.579755543124064, 'bg1': 3.2660538721672494, 'bg2': 7.021339910620093}",29850.41705940094,True
xs0,groups3,single,[2420],400,"{'thickness': 3.0412246714537217, 'norm': 2.028808865310405, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.1658004315104336, 'bg1': 0.28849661885760725, 'bg2': 1.221917483373545}","{'thickness': 1.717184623940331, 'norm': 0.6588182630229809, 'temp': 300.0, 'p1': -13.97671407509905, 'cellulose': np.float64(8.511181118100578e-07), 'α': np.float64(0.9999991488818881), 'ext_l2': 0.0, 'ext_Gg2': 294.8551027422702, 'ext_L2': 29513.86050922461, 'α0': 3.044229279563184, 'β0': 4.537547679650028, 'bg0': -0.5470233060186729, 'bg1': 0.16217352240346372, 'bg2': 0.45898847677744925}","{'thickness': 0.1255295237763074, 'norm': 0.19005393689628455, 'temp': 0, 'p1': 41475.251926661425, 'cellulose': 0.03530030805159588, 'α': 0.03530847700241221, 'ext_l2': 0, 'ext_Gg2': 1590485357.934581, 'ext_L2': 159248297970.96857, 'α0': 0.8752179194493593, 'β0': 1.176180123569442, 'bg0': 0.2805325113916756, 'bg1': 0.08487447676738154, 'bg2': 0.2300100704009339}",14384.140676650939,True
xs0,groups3,single,[2400],530,"{'thickness': 3.898249427939474, 'norm': 3.617411891135526, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -4.00860276306048, 'bg1': 1.0285746881272644, 'bg2': 3.973236759658903}","{'thickness': 2.7408621491257823, 'norm': 1.2071608283275919, 'temp': 300.0, 'p1': -7.236094112015229, 'cellulose': np.float64(0.0007196007800868779), 'α': np.float64(0.9992803992199132), 'ext_l2': 0.0, 'ext_Gg2': 5277.656746209835, 'ext_L2': 10083.792482023846, 'α0': 3.7015698270728623, 'β0': 4.498964981944648, 'bg0': 0.9123082549776882, 'bg1': -0.27131111663766205, 'bg2': -0.6977836766745895}","{'thickness': 0.7087848604651442, 'norm': 1.2386688685838994, 'temp': 0, 'p1': 84.27077634826301, 'cellulose': 0.06059767885715324, 'α': 0.0605977157592555, 'ext_l2': 0, 'ext_Gg2': 61068.94404678804, 'ext_L2': 176364.81877260064, 'α0': 0.11177039144236833, 'β0': 1.4354096249586308, 'bg0': 0.31849917155133206, 'bg1': 0.08776079473458649, 'bg2': 0.26842232656359577}",18524.31860258117,True
xs0,groups3,single,[2440],840,"{'thickness': 2.4359319237980643, 'norm': 1.4666055158641775, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00038034270983189344, 'bg1': -0.000855875900015235, 'bg2': 0.0016084264498203993}","{'thickness': 1.9633101786728249, 'norm': 1.027670408662194, 'temp': 300.0, 'p1': -3.4774287860209796, 'cellulose': np.float64(0.02996131838832291), 'α': np.float64(0.9700386816116772), 'ext_l2': 0.0, 'ext_Gg2': 999.9372768680037, 'ext_L2': 25996.107488381826, 'α0': 2.2836324880578482, 'β0': 2.857194892202134, 'bg0': -0.00038034270983189344, 'bg1': -0.000855875900015235, 'bg2': 0.0016084264498203993}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",21348.045021441536,True
xs0,groups3,single,[2450],530,"{'thickness': 3.268847508460866, 'norm': 2.4676132138441496, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.9847026474308223, 'bg1': 0.49526779365260154, 'bg2': 2.0335006684763357}","{'thickness': 2.914254157857485, 'norm': 1.3752704271806833, 'temp': 300.0, 'p1': -5.689593324550639, 'cellulose': np.float64(0.003369575221564814), 'α': np.float64(0.9966304247784351), 'ext_l2': 0.0, 'ext_Gg2': 2780.127789008259, 'ext_L2': 21052.146046876995, 'α0': 3.8537632008699205, 'β0': 4.779146054476374, 'bg0': 1.133322283742018, 'bg1': -0.3382078428985551, 'bg2': -0.8727996420348063}","{'thickness': 0.7794546728906365, 'norm': 1.5248048147059756, 'temp': 0, 'p1': 17.8048959144449, 'cellulose': 0.05979277860344599, 'α': 0.05979275697267599, 'ext_l2': 0, 'ext_Gg2': 82302.55100243044, 'ext_L2': 2059413.1237581067, 'α0': 1.617769054474878, 'β0': 0.37297723392913285, 'bg0': 0.31328864053166805, 'bg1': 0.09056668471428334, 'bg2': 0.2563268153399205}",21061.66107410797,True
xs0,groups3,single,[2430],510,"{'thickness': 2.678561032699729, 'norm': 1.7137621703332149, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.7955030652228743, 'bg1': -0.24580582173075527, 'bg2': -0.6022624867036939}","{'thickness': 2.6941004572634935, 'norm': 0.5418503979867749, 'temp': 300.0, 'p1': -4.543069554908328, 'cellulose': np.float64(0.01052866190649951), 'α': np.float64(0.9894713380935005), 'ext_l2': 0.0, 'ext_Gg2': 433.2701391966071, 'ext_L2': 43423.2583869516, 'α0': 3.7868099774335158, 'β0': 82.50846151301258, 'bg0': 0.7424179202644154, 'bg1': -0.21418850414920598, 'bg2': -0.5391003378899768}","{'thickness': 3.175473414824701, 'norm': 2.3634588114973463, 'temp': 0, 'p1': 24.004984088027655, 'cellulose': 0.25007934283319394, 'α': 0.2500793529827284, 'ext_l2': 0, 'ext_Gg2': 0.10567862387295587, 'ext_L2': 566883.040045763, 'α0': 6.836987840689898, 'β0': 55243.860795494715, 'bg0': 0.6612674817178541, 'bg1': 0.19426857777663487, 'bg2': 0.5298717345806868}",102704.03995328628,True
xs0,groups3,single,[2460],930,"{'thickness': 2.5391034833117128, 'norm': 1.580204741157645, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0004256092943251133, 'bg1': -0.0004702410660684109, 'bg2': 7.74172367528081e-05}","{'thickness': 1.9841904129735264, 'norm': 1.2071960927481276, 'temp': 300.0, 'p1': -3.054540684164259, 'cellulose': np.float64(0.04502184350741439), 'α': np.float64(0.9549781564925857), 'ext_l2': 0.0, 'ext_Gg2': 494.56897814637193, 'ext_L2': 49485.53810852152, 'α0': 1.4397331034442558, 'β0': 2.7321401502164044, 'bg0': -0.0004256092943251133, 'bg1': -0.0004702410660684109, 'bg2': 7.74172367528081e-05}","{'thickness': 0.1312805008655002, 'norm': 0.27010864491797104, 'temp': 0, 'p1': 0.40350328041369526, 'cellulose': 0.017348573900567734, 'α': 0.017348573746783686, 'ext_l2': 0, 'ext_Gg2': 4389567636.142968, 'ext_L2': 438611836132.4774, 'α0': 0.206900330942733, 'β0': 0.6117590959724438, 'bg0': 21266348.97130307, 'bg1': 11603865.486500604, 'bg2': 5697867.705496989}",34400.15722354029,True
xs0,groups3,single,[2430],400,"{'thickness': 2.6504875215137464, 'norm': 1.5527788054814282, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.00019590347073972225, 'bg1': -0.03591289254836738, 'bg2': 0.14490789943374693}","{'thickness': 2.070651750468762, 'norm': 0.7796830699657009, 'temp': 300.0, 'p1': -9.281663335615448, 'cellulose': np.float64(9.310744143494117e-05), 'α': np.float64(0.999906892558565), 'ext_l2': 0.0, 'ext_Gg2': 205.66778617970795, 'ext_L2': 20689.970806127945, 'α0': 162.5798949431867, 'β0': 10.09505100087193, 'bg0': 0.11846737388987094, 'bg1': -0.03807233297266066, 'bg2': -0.056728883646428585}","{'thickness': 2.3941132203253832e-06, 'norm': 0.21579357970814048, 'temp': 0, 'p1': 383.34096222055155, 'cellulose': 0.035688573065608756, 'α': 0.035688549231922564, 'ext_l2': 0, 'ext_Gg2': 294854424.4372122, 'ext_L2': 29645737174.539913, 'α0': 49963941.34776699, 'β0': 3.627703645376892, 'bg0': 0.213885238403263, 'bg1': 0.06670450409539211, 'bg2': 0.16904934434280383}",19737.748868466086,True
xs0,groups3,single,[2460],130,"{'thickness': 3.1556755567349515, 'norm': 2.412901508443294, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 2.039580075885169, 'bg1': -0.6025702086044475, 'bg2': -1.6680835821898654}","{'thickness': 3.2198810624623264, 'norm': 2.412900661637057, 'temp': 300.0, 'p1': -3.2042145558345645, 'cellulose': np.float64(0.03900742927919534), 'α': np.float64(0.9609925707208048), 'ext_l2': 0.0, 'ext_Gg2': 1008.7279229997342, 'ext_L2': 95533.50660579762, 'α0': 5.7119845465321735, 'β0': 4.479274924873198, 'bg0': 2.024029899854213, 'bg1': -0.6184232590021566, 'bg2': -1.5734517987584695}","{'thickness': 0.6676177507381194, 'norm': 2.0061070578636553, 'temp': 0, 'p1': 0.8130314377914495, 'cellulose': 0.030477174286218052, 'α': 0.030477175408700322, 'ext_l2': 0, 'ext_Gg2': 1288831875.7996771, 'ext_L2': 122328858480.05565, 'α0': 0.0030674663026288495, 'β0': 1.3071665463928812, 'bg0': 0.24758133289027243, 'bg1': 0.07510551372441122, 'bg2': 0.19483228036941985}",4178.204484450116,True
xs0,groups3,single,[2450],170,"{'thickness': 3.8704568989318955, 'norm': 3.5779110205399416, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.8090749830007553, 'bg1': 0.13407327886670828, 'bg2': 1.1167630587005988}","{'thickness': 3.8652036574055804, 'norm': 3.5885656555982934, 'temp': 300.0, 'p1': -6.200273826309221, 'cellulose': np.float64(0.0020247670017196676), 'α': np.float64(0.9979752329982803), 'ext_l2': 0.0, 'ext_Gg2': 1413.0347764847002, 'ext_L2': 142914.93003409263, 'α0': 69.4996043112379, 'β0': 1.03539134850647, 'bg0': -0.8147285674931481, 'bg1': 0.19844299845863134, 'bg2': 0.835754037485458}","{'thickness': 0.9663562709899599, 'norm': 4.146028561196712, 'temp': 0, 'p1': 18.812058374288956, 'cellulose': 0.038012911499046176, 'α': 0.03801291383907644, 'ext_l2': 0, 'ext_Gg2': 7576262115.812878, 'ext_L2': 764358721832.3729, 'α0': 15578.900616784204, 'β0': 0.1891226779467187, 'bg0': 0.3014388430450219, 'bg1': 0.09355219073546388, 'bg2': 0.23521979856986117}",8554.139766422337,True
xs0,groups3,single,[2460],450,"{'thickness': 2.12383899721587, 'norm': 0.8928739062206701, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -2.859393134713173e-06, 'bg1': -0.03774331137537956, 'bg2': 0.15085753670427948}","{'thickness': 3.4621409209597, 'norm': 1.7412784567154767, 'temp': 300.0, 'p1': -9.103361818851724, 'cellulose': np.float64(0.00011127865426027989), 'α': np.float64(0.9998887213457398), 'ext_l2': 0.0, 'ext_Gg2': 1793.3166104010195, 'ext_L2': 179237.83993132607, 'α0': 22.562291572624556, 'β0': 2.2388955146826435, 'bg0': -2.859393134713173e-06, 'bg1': -0.036669893306680024, 'bg2': 0.15085722296498716}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",36315.5409937868,True
xs0,groups3,single,[2430],170,"{'thickness': 4.167682880466537, 'norm': 5.2986671030980625, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0006655671168118715, 'bg1': -0.00041455146856606007, 'bg2': -0.0010012900456786156}","{'thickness': 3.791212388573504, 'norm': 9.972211524651438, 'temp': 300.0, 'p1': -3.2352929203466214, 'cellulose': np.float64(0.037858976574420576), 'α': np.float64(0.9621410234255795), 'ext_l2': 0.0, 'ext_Gg2': 0.44331452699553076, 'ext_L2': 9980.72582849846, 'α0': 0.7790980708739774, 'β0': 0.5907250665429598, 'bg0': -0.0006655675824731588, 'bg1': -0.00041455146856606007, 'bg2': -0.0010012900456786156}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",16764.029854174547,True
