xs,groups,filter_type,error,n_indexes,pulse_width,initial_params,final_params,uncertainties,redchi,success
xs0,groups3,simple,,[0],130.0,"{'thickness': 4.9999574058211325, 'norm': 6.305499155768693, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.002009270596317947, 'bg1': -0.09536095312796533, 'bg2': 0.38714521075598896}","{'thickness': 4.2903087196676, 'norm': 4.33477183939275, 'temp': 300.0, 'p1': -4.118815891845564, 'cellulose': np.float64(0.01600348425218352), 'α': np.float64(0.9839965157478164), 'ext_l2': 0.0, 'ext_Gg2': 561.4810533515035, 'ext_L2': 52366.3788087877, 'α0': 21.21211353047217, 'β0': 4.540960420394593, 'bg0': -0.004855627077631652, 'bg1': -0.05927822180092335, 'bg2': 0.247866349411197}","{'thickness': 0.0005303138754897661, 'norm': 2.230786479755435, 'temp': 0, 'p1': 1.9426388000255583, 'cellulose': 0.030591457308447933, 'α': 0.030591457802613332, 'ext_l2': 0, 'ext_Gg2': 3344702142.403025, 'ext_L2': 311383964191.7342, 'α0': 106.61382763127921, 'β0': 2.6743894754271658, 'bg0': 0.35494450423371454, 'bg1': 0.10640554132668555, 'bg2': 0.2888078684363959}",96.73187465339058,True
xs0,groups3,simple,,[0],180.0,"{'thickness': 4.906407294038613, 'norm': 5.709828030617715, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.2993403801228851, 'bg1': 0.0028581799706444144, 'bg2': 0.5830861389404163}","{'thickness': 4.739996532591786, 'norm': 9.800314037482812, 'temp': 300.0, 'p1': -2.965989780406966, 'cellulose': np.float64(0.048986207793115855), 'α': np.float64(0.9510137922068842), 'ext_l2': 0.0, 'ext_Gg2': 1320.6574969259898, 'ext_L2': 132036.19885411428, 'α0': 57.22704299893881, 'β0': 6.18195757878887, 'bg0': -0.3023667278466746, 'bg1': 0.037093468476086855, 'bg2': 0.45184303272981197}","{'thickness': 2.006689612203789, 'norm': 24.74185352832813, 'temp': 0, 'p1': 1.2319923835230515, 'cellulose': 0.05739428626973426, 'α': 0.0573942853026184, 'ext_l2': 0, 'ext_Gg2': 9715551764.801563, 'ext_L2': 971452189416.4556, 'α0': 5165.340939561106, 'β0': 5.114572360656524, 'bg0': 0.04287239730778029, 'bg1': 0.005258566830837141, 'bg2': 0.06344094075124161}",191.1882809902197,True
xs0,groups3,simple,,[0],40.0,"{'thickness': 1.8216953385633083, 'norm': 0.4901857313006487, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0020855178590863943, 'bg1': -0.002338099875487387, 'bg2': 0.0004400914767757058}","{'thickness': 1.644717750340404, 'norm': 0.9984403626918623, 'temp': 300.0, 'p1': -1.406854540915333, 'cellulose': np.float64(0.1967306519157514), 'α': np.float64(0.8032693480842485), 'ext_l2': 0.0, 'ext_Gg2': 37.60550964733933, 'ext_L2': 3782.311072349276, 'α0': 2.910530978992515, 'β0': 4.575955887142814, 'bg0': -0.0020855118054896593, 'bg1': -0.0023380928905680776, 'bg2': 0.00044009287375956774}","{'thickness': 0.3551849242138592, 'norm': 0.6172284025413011, 'temp': 0, 'p1': 0.3407520600075768, 'cellulose': 0.0538482649455836, 'α': 0.053848265171157796, 'ext_l2': 0, 'ext_Gg2': 1011727.604513853, 'ext_L2': 102361365.60070302, 'α0': 2.581340257400796, 'β0': 5.245446514899726, 'bg0': 32279322.288235545, 'bg1': 9576933.99450257, 'bg2': 7644019.6768159615}",38.40022739012997,True
xs0,groups3,simple,,[0],20.0,"{'thickness': 4.9997280794923515, 'norm': 7.758367078889832, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 1.259085803409107, 'bg1': -0.44947886373847723, 'bg2': -0.7241931863827631}","{'thickness': 4.99999056435107, 'norm': 7.7583647060596626, 'temp': 300.0, 'p1': -3.7480553165688484, 'cellulose': np.float64(0.02302106742901674), 'α': np.float64(0.9769789325709833), 'ext_l2': 0.0, 'ext_Gg2': 931.1237515752784, 'ext_L2': 93125.86868086863, 'α0': 4.400578199737115, 'β0': 4.0632631306972735, 'bg0': 1.1470513232052326, 'bg1': -0.3919278570683673, 'bg2': -0.7263919772813097}","{'thickness': 2.1380577574130206, 'norm': 23.15028580517148, 'temp': 0, 'p1': 3.4266549490861875, 'cellulose': 0.07706923189046329, 'α': 0.07706924008577073, 'ext_l2': 0, 'ext_Gg2': 3327530714.01444, 'ext_L2': 332517521687.4448, 'α0': 4.399450199890951, 'β0': 1.510083827925171, 'bg0': 0.41071395957990986, 'bg1': 0.12192996091578709, 'bg2': 0.33341137790983366}",9.515092941808515,True
xs0,groups3,simple,,[0],220.0,"{'thickness': 2.8483732256848047, 'norm': 1.2619280639241925, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.30180240329355, 'bg1': 0.3396661338629201, 'bg2': 1.2053758449619636}","{'thickness': 3.2821568267357124, 'norm': 2.704260349903208, 'temp': 300.0, 'p1': -4.897584426881078, 'cellulose': np.float64(0.007409285283753799), 'α': np.float64(0.9925907147162462), 'ext_l2': 0.0, 'ext_Gg2': 335.0521294572162, 'ext_L2': 1733.5434834543362, 'α0': 0.5405710081943054, 'β0': 1.0708479844202807, 'bg0': -1.2953035611426458, 'bg1': 0.35220922355074435, 'bg2': 1.1905124665936455}","{'thickness': 0.8304491251070042, 'norm': 1.8238095752365888, 'temp': 0, 'p1': 0.013299853025983376, 'cellulose': 9.7812276805011e-05, 'α': 9.78122707984118e-05, 'ext_l2': 0, 'ext_Gg2': 27710429.160407778, 'ext_L2': 37944.77185368776, 'α0': 0.31566316506067793, 'β0': 0.7201299178182008, 'bg0': 1.366721574954411, 'bg1': 0.44203544288785845, 'bg2': 1.0164980518631568}",345.39389087001956,True
xs0,groups3,simple,,[0],120.0,"{'thickness': 1.4191536038100612, 'norm': 0.177282722972142, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 4.260800778865814e-07, 'bg1': 2.2316817194223404e-07, 'bg2': 8.058268576860428e-07}","{'thickness': 1.459198114477442, 'norm': 0.3868634382034708, 'temp': 300.0, 'p1': -5.4203072061401745, 'cellulose': np.float64(0.004406285529704961), 'α': np.float64(0.995593714470295), 'ext_l2': 0.0, 'ext_Gg2': 0.0685098920927274, 'ext_L2': 29832.86255419104, 'α0': 20.79965107949038, 'β0': 55.18576261975044, 'bg0': 4.260800778865814e-07, 'bg1': 2.2316817194223404e-07, 'bg2': 8.058268576860428e-07}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",192.96121367913167,True
xs0,groups3,simple,,[0],120.0,"{'thickness': 4.99999999974857, 'norm': 7.074179685737419, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.3215724986512214, 'bg1': -0.17101187631487846, 'bg2': 0.06365817273035645}","{'thickness': 4.99999999974857, 'norm': 7.074179685737419, 'temp': 300.0, 'p1': -3.565684070820076, 'cellulose': np.float64(0.027499999999999993), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 999.9999999999998, 'ext_L2': 99999.99999999997, 'α0': 3.6699999999998405, 'β0': 3.059999999999975, 'bg0': 0.3215724986512214, 'bg1': -0.17101187631487846, 'bg2': 0.06365817273035645}","{'thickness': 9.990650346992862, 'norm': 42.23456334967371, 'temp': 0, 'p1': 5.515504255044519, 'cellulose': 0.1475052665520073, 'α': 0.14750527519558904, 'ext_l2': 0, 'ext_Gg2': 8841982114.119, 'ext_L2': 883594340146.4753, 'α0': 8.062727739344348, 'β0': 2.046457817632868, 'bg0': 0.672834765594864, 'bg1': 0.20052494370171509, 'bg2': 0.5453991070912817}",168.14351464912744,True
xs0,groups3,simple,,[0],160.0,"{'thickness': 4.99994203110012, 'norm': 7.244511422793274, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0031193667091429234, 'bg1': -0.11681078153196722, 'bg2': 0.45436948421411216}","{'thickness': 4.990363754023071, 'norm': 0.5034430117799534, 'temp': 300.0, 'p1': -8.628021440160312, 'cellulose': np.float64(0.0001789864519116816), 'α': np.float64(0.9998210135480884), 'ext_l2': 0.0, 'ext_Gg2': 9413.749308760855, 'ext_L2': 732779.8964436443, 'α0': 24.042595836514042, 'β0': 2.0205553937980594, 'bg0': 0.42631308909039944, 'bg1': -0.174365708604455, 'bg2': -0.16304953361395746}","{'thickness': 23.202009953347954, 'norm': 7.4068291140822895, 'temp': 0, 'p1': 6720.806459209064, 'cellulose': 1.2027179906037129, 'α': 1.2027168514131166, 'ext_l2': 0, 'ext_Gg2': 16944140.72584286, 'ext_L2': 1339900619.1262264, 'α0': 1839.397525342928, 'β0': 10.385511747715954, 'bg0': 2.5120263451462117, 'bg1': 0.7068631628975215, 'bg2': 2.253842828600481}",175.77984153326796,True
xs0,groups3,simple,,[0],170.0,"{'thickness': 4.998556432519815, 'norm': 5.79575845430145, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -4.046055530081503, 'bg1': 1.0592925603268668, 'bg2': 3.8835568599170074}","{'thickness': 1.1764080231223772, 'norm': 1.1857651780101635, 'temp': 300.0, 'p1': 12.65976206296368, 'cellulose': np.float64(0.9999968236100419), 'α': np.float64(3.176389958039054e-06), 'ext_l2': 0.0, 'ext_Gg2': 9800.723711004497, 'ext_L2': 998307.1248068007, 'α0': 73.47343411548887, 'β0': 1132.9012689245822, 'bg0': 1.015200482797809, 'bg1': -0.37633357977028936, 'bg2': -0.5939472772879526}","{'thickness': 30.749986870253537, 'norm': 46.44415790335136, 'temp': 0, 'p1': 17900181.54181684, 'cellulose': 56.85575452993858, 'α': 56.85777640199053, 'ext_l2': 0, 'ext_Gg2': 16008575416799.232, 'ext_L2': 965188731751564.9, 'α0': 2729789.687727014, 'β0': 8413931062617.811, 'bg0': 6.071942499109553, 'bg1': 1.6774728086836688, 'bg2': 5.506670648501683}",303.3066996188714,True
xs0,groups3,simple,,[0],230.0,"{'thickness': 3.065203468787061, 'norm': 0.9536939800286846, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.00522651057690382, 'bg1': -0.024424912058748305, 'bg2': 0.1050284510711208}","{'thickness': 2.8348075114178024, 'norm': 1.4972262685734985, 'temp': 300.0, 'p1': -5.09101566505462, 'cellulose': np.float64(0.0061141557057760535), 'α': np.float64(0.9938858442942239), 'ext_l2': 0.0, 'ext_Gg2': 403.768912933225, 'ext_L2': 83107.2627187736, 'α0': 21.861121242831683, 'β0': 3.892170346076998, 'bg0': 0.037644239724613726, 'bg1': -0.05335812258999795, 'bg2': 0.11342046258505434}","{'thickness': 0.45779797829368973, 'norm': 1.344352038315762, 'temp': 0, 'p1': 9.735498673514666, 'cellulose': 0.059160413539442784, 'α': 0.05916042010672875, 'ext_l2': 0, 'ext_Gg2': 115000343.6603509, 'ext_L2': 23716891887.321198, 'α0': 101.41020295483958, 'β0': 2.0379460441460466, 'bg0': 0.641409367448707, 'bg1': 0.19962351091263839, 'bg2': 0.5108854420437873}",221.55188153661342,True
xs0,groups3,simple,,[0],240.0,"{'thickness': 3.7318703242699938, 'norm': 2.1954256324735297, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -2.6069052007514983, 'bg1': 0.7096645054407418, 'bg2': 2.418135366635397}","{'thickness': 3.7159746156948996, 'norm': 2.5357568033980753, 'temp': 300.0, 'p1': -4.650898911831467, 'cellulose': np.float64(0.00946261429919917), 'α': np.float64(0.9905373857008007), 'ext_l2': 0.0, 'ext_Gg2': 1426.0092769875555, 'ext_L2': 142599.02187196095, 'α0': 56.88531822596884, 'β0': 4.597754396340586, 'bg0': -2.608099843026139, 'bg1': 0.7222165063722059, 'bg2': 2.3525699535384774}","{'thickness': 1.6193140323052402, 'norm': 4.802173743907795, 'temp': 0, 'p1': 7.322226313660462, 'cellulose': 0.06863176310861802, 'α': 0.06863177612153741, 'ext_l2': 0, 'ext_Gg2': 18313455700.551815, 'ext_L2': 1828363819305.559, 'α0': 5079.7144776056675, 'β0': 3.3148222201797135, 'bg0': 0.029661365165682047, 'bg1': 0.02244283014271254, 'bg2': 0.059576229474059196}",376.0863037943413,True
xs0,groups3,simple,,[0],70.0,"{'thickness': 4.576144591091395, 'norm': 5.304545376453624, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0001941584050655365, 'bg1': -0.00011577480472624302, 'bg2': -0.0003163281362503767}","{'thickness': 4.098234879492902, 'norm': 9.959780279745852, 'temp': 300.0, 'p1': -4.19253270156141, 'cellulose': np.float64(0.014883118645627198), 'α': np.float64(0.9851168813543728), 'ext_l2': 0.0, 'ext_Gg2': 0.7365401085890344, 'ext_L2': 86.93009718685474, 'α0': 0.37205387197526324, 'β0': 0.7915848280880724, 'bg0': -0.0001941584050655365, 'bg1': -0.00011577480472624302, 'bg2': -0.0003163281362503767}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",95.03101928849361,True
xs0,groups3,simple,,[0],30.0,"{'thickness': 2.8928184222106026, 'norm': 1.563184330315743, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.13560849940404296, 'bg1': -0.005386294797062874, 'bg2': 0.2902033639838919}","{'thickness': 2.1452073147347783, 'norm': 1.393175531219384, 'temp': 300.0, 'p1': -2.369296317267196, 'cellulose': np.float64(0.08554416992538795), 'α': np.float64(0.914455830074612), 'ext_l2': 0.0, 'ext_Gg2': 437.89544384565613, 'ext_L2': 43809.090082456205, 'α0': 7.742136980710992, 'β0': 5.8440514685516405, 'bg0': 0.2608659970574081, 'bg1': -0.09382213372737169, 'bg2': -0.15748965670354664}","{'thickness': 0.3122949202627867, 'norm': 0.899848740274116, 'temp': 0, 'p1': 0.7591943129490994, 'cellulose': 0.05938901105883195, 'α': 0.05938901314779971, 'ext_l2': 0, 'ext_Gg2': 3423432940.3016815, 'ext_L2': 343734921630.87256, 'α0': 6.904347461524884, 'β0': 2.8743908679414942, 'bg0': 0.4145575697530909, 'bg1': 0.12653392661802706, 'bg2': 0.33887253660435845}",17.381870461405157,True
xs0,groups3,simple,,[0],170.0,"{'thickness': 2.6770405847007077, 'norm': 1.315405440860096, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.005090840393677354, 'bg1': -0.006988519569858909, 'bg2': 0.01250559592153877}","{'thickness': 2.277503974195378, 'norm': 2.490792973027293, 'temp': 300.0, 'p1': -1.849961223861003, 'cellulose': np.float64(0.13587744983619332), 'α': np.float64(0.8641225501638068), 'ext_l2': 0.0, 'ext_Gg2': 36.787853188132715, 'ext_L2': 3708.823176303999, 'α0': 4.824747570901651, 'β0': 10.264229669160557, 'bg0': -0.005090840393677354, 'bg1': -0.006988519569858909, 'bg2': 0.01250559592153877}","{'thickness': 0.1896966175236757, 'norm': 0.8779146981472599, 'temp': 0, 'p1': 0.21773948040921365, 'cellulose': 0.025565830509788827, 'α': 0.025565830838637386, 'ext_l2': 0, 'ext_Gg2': 489776.40623463114, 'ext_L2': 40203070.5763171, 'α0': 2.883414178517244, 'β0': 8.004994792322695, 'bg0': 28156675677.39198, 'bg1': 43195637249.31501, 'bg2': 11416388175.137844}",161.4463539259732,True
xs0,groups3,simple,,[0],60.0,"{'thickness': 2.5134642300310555, 'norm': 1.1419531743934441, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.001225701766088605, 'bg1': -0.0008699524914845824, 'bg2': -0.0014634799445047975}","{'thickness': 2.0969823429783867, 'norm': 1.4637029238777084, 'temp': 300.0, 'p1': -2.5253100511954987, 'cellulose': np.float64(0.07410278928331784), 'α': np.float64(0.9258972107166822), 'ext_l2': 0.0, 'ext_Gg2': 53.80280823630401, 'ext_L2': 1.1162323310109912, 'α0': 2.068058093556051, 'β0': 2.8467877497369845, 'bg0': -0.001225701766088605, 'bg1': -0.0008699524914845824, 'bg2': -0.0014634361723437905}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",30.02374117184033,True
xs0,groups3,simple,,[0],160.0,"{'thickness': 4.38500540078972, 'norm': 2.920454963579075, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.010369950672611594, 'bg1': -0.03906574612483382, 'bg2': 0.16416504804510623}","{'thickness': 3.512775452485968, 'norm': 5.3969027199308535, 'temp': 300.0, 'p1': -2.563807287014331, 'cellulose': np.float64(0.07150435808525504), 'α': np.float64(0.9284956419147449), 'ext_l2': 0.0, 'ext_Gg2': 1116.9271019884736, 'ext_L2': 89378.94101015282, 'α0': 14.42962745386147, 'β0': 2.680541309012879, 'bg0': 0.010369965573772788, 'bg1': -0.047598983626812696, 'bg2': 0.13867090095300227}","{'thickness': 0.665204081198215, 'norm': 5.554070393215628, 'temp': 0, 'p1': 0.6660797317888408, 'cellulose': 0.044222022492177576, 'α': 0.04422202261315685, 'ext_l2': 0, 'ext_Gg2': 563629739.3400365, 'ext_L2': 45085239463.3235, 'α0': 44.52498113507171, 'β0': 1.1428820555521306, 'bg0': 0.7957559897102903, 'bg1': 0.24996626616453654, 'bg2': 0.6310210894005966}",163.28918901622998,True
xs0,groups3,simple,,[0],110.0,"{'thickness': 3.7281433506062815, 'norm': 2.9427034920643598, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 9.141405419562943, 'bg1': -2.543016782961786, 'bg2': -8.14222030248493}","{'thickness': 2.605392233624811, 'norm': 3.468421824553654, 'temp': 300.0, 'p1': -2.1343484100867016, 'cellulose': np.float64(0.10580288877270637), 'α': np.float64(0.8941971112272935), 'ext_l2': 0.0, 'ext_Gg2': 658.2149978370333, 'ext_L2': 1299.3207898218118, 'α0': 1.7732151824068125, 'β0': 2.4822283778022842, 'bg0': 9.185934194596484, 'bg1': -2.467885924037546, 'bg2': -8.529762101825327}","{'thickness': 4.3381108325893e-06, 'norm': 0.34707485186993997, 'temp': 0, 'p1': 0.16839915033990688, 'cellulose': 0.015932014136727724, 'α': 0.01593201395302537, 'ext_l2': 0, 'ext_Gg2': 82036585.84976551, 'ext_L2': 162052736.40903288, 'α0': 0.5137519041377298, 'β0': 0.7082622002703803, 'bg0': 7.457768724038948, 'bg1': 2.002923385418629, 'bg2': 6.937628836465198}",66.21940392886404,True
xs0,groups3,simple,,[0],240.0,"{'thickness': 3.1026451029990403, 'norm': 1.5002478826986672, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.001036609522998333, 'bg1': -0.0010038913460448384, 'bg2': -0.00021702516824007034}","{'thickness': 2.59613142998015, 'norm': 4.085156727466396, 'temp': 300.0, 'p1': -1.719413279038644, 'cellulose': np.float64(0.1519467524578143), 'α': np.float64(0.8480532475421857), 'ext_l2': 0.0, 'ext_Gg2': 20.123290215524058, 'ext_L2': 2808.934190366541, 'α0': 3.268054178006535, 'β0': 181.3455348361795, 'bg0': -0.001036609522998333, 'bg1': -0.0010038913460448384, 'bg2': -0.000217025401070714}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",305.61612952707674,True
