xs,groups,filter_type,n_indexes,pulse_width,initial_params,final_params,uncertainties,redchi,success,error
xs0,groups3,poisson,"[299, 446, 485, 490, 543, 573, 637, 715, 844, 951, 976, 1011, 1038, 1207, 1241, 1318, 1350, 1391, 1407, 1594, 1624, 1828, 1894, 1942, 1996, 2123, 2197, 2256, 2347, 2682, 2779, 2831, 2977, 2995, 3027, 3172, 3293, 3401, 3500, 3587, 3640, 3669, 3750, 3808, 3816, 3847, 3878, 3911, 4100, 4157, 4173, 4369, 4383, 4428, 4457, 4584, 4660, 4668, 4800, 4908, 4945]",30.0,"{'thickness': 1.5285345388789306, 'norm': 0.3564442444074182, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0026172822108492255, 'bg1': -0.0023794498993083835, 'bg2': -0.0009379511466249824}","{'thickness': 1.4498848251153176, 'norm': 0.41686460368646794, 'temp': 300.0, 'p1': -6.270900421852275, 'cellulose': np.float64(0.001886958203397184), 'α': np.float64(0.9981130417966029), 'ext_l2': 0.0, 'ext_Gg2': 1201.1120049775182, 'ext_L2': 120011.77847613054, 'α0': 0.9164416738408734, 'β0': 14.78473553930029, 'bg0': -0.0026172822108492255, 'bg1': -0.0023794498993083835, 'bg2': -0.0009379511466249824}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",280.23369554990205,True,
xs0,groups3,poisson,"[27, 144, 209, 239, 311, 370, 406, 594, 688, 779, 919, 1019, 1056, 1172, 1224, 1252, 1287, 1355, 1421, 1553, 1695, 1776, 1948, 2068, 2124, 2185, 2238, 2343, 2373, 2438, 2552, 2605, 2701, 2748, 2864, 2901, 2934, 3068, 3198, 3237, 3277, 3301, 3446, 3537, 3791, 3891, 3960, 3985, 4071, 4133, 4165, 4210, 4337, 4416, 4517, 4541, 4693, 4734, 4777, 4876]",220.0,"{'thickness': 0.06930456170849697, 'norm': 0.10360852502657078, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.09827770735137165, 'bg1': 0.032853171695023775, 'bg2': 0.10258436587173492}","{'thickness': 0.1611873611525369, 'norm': 0.12234832052228, 'temp': 300.0, 'p1': -3.6222226122301375, 'cellulose': np.float64(0.02602767201498924), 'α': np.float64(0.9739723279850108), 'ext_l2': 0.0, 'ext_Gg2': 1090.7887883016842, 'ext_L2': 109084.7508259734, 'α0': 24.98314604616145, 'β0': 0.9063288809876165, 'bg0': -0.09947817528154701, 'bg1': 0.03701570734847337, 'bg2': 0.0797422188334167}","{'thickness': 2.233965025725037, 'norm': 1.0204332860731529, 'temp': 0, 'p1': 61.38936383955626, 'cellulose': 1.5562346376071594, 'α': 1.5562347046893221, 'ext_l2': 0, 'ext_Gg2': 33390666444.702244, 'ext_L2': 3341281566442.9907, 'α0': 778.9345829120901, 'β0': 1.4019564451946076, 'bg0': 1.264088235908125, 'bg1': 9.664583844250979e-05, 'bg2': 0.15906838359798955}",269.4910924410394,True,
xs0,groups3,poisson,"[94, 112, 190, 291, 461, 597, 649, 696, 716, 736, 749, 812, 830, 1022, 1061, 1123, 1307, 1376, 1450, 1540, 1559, 1644, 1750, 1846, 1943, 2040, 2047, 2091, 2266, 2355, 2446, 2759, 2803, 2888, 2978, 2995, 3186, 3221, 3240, 3394, 3415, 3682, 3689, 3738, 3770, 3941, 3974, 4123, 4283, 4292, 4467, 4480, 4485, 4514, 4527, 4538, 4574, 4755, 4779, 4882, 4945, 4990]",30.0,"{'thickness': 1.8022780490234425e-09, 'norm': 0.12653121193321534, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0, 'bg1': 0.0, 'bg2': 0.0}","{'thickness': 0.08938093144398557, 'norm': 0.12439420698636654, 'temp': 300.0, 'p1': -7.188342864805237, 'cellulose': np.float64(0.0007547696765237159), 'α': np.float64(0.9992452303234762), 'ext_l2': 0.0, 'ext_Gg2': 260.3553556044419, 'ext_L2': 31176.03560944776, 'α0': 322.8414212072856, 'β0': 624.960183994152, 'bg0': -0.0025376302655786276, 'bg1': -0.0008793817833065987, 'bg2': -0.005391508806496859}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",254.96290252869073,True,
xs0,groups3,poisson,"[76, 110, 150, 189, 232, 246, 337, 361, 400, 482, 503, 680, 706, 824, 965, 1028, 1118, 1254, 1287, 1375, 1430, 1548, 1574, 1593, 1634, 1774, 1794, 1848, 2018, 2065, 2136, 2230, 2354, 2571, 2630, 2681, 2738, 2874, 2926, 2995, 3081, 3158, 3420, 3462, 3495, 3513, 3549, 3833, 4059, 4156, 4174, 4218, 4300, 4385, 4412, 4585, 4758, 4781, 4834, 4868, 4886, 4968]",130.0,"{'thickness': 0.3537061211653461, 'norm': 0.15873623281332472, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0035939846420660615, 'bg1': 0.017015277175232768, 'bg2': -0.05984592658933252}","{'thickness': 0.3321946454695904, 'norm': 0.1638723673588265, 'temp': 300.0, 'p1': -4.165183759123217, 'cellulose': np.float64(0.015289464045832146), 'α': np.float64(0.9847105359541678), 'ext_l2': 0.0, 'ext_Gg2': 889.4340772180925, 'ext_L2': 89082.69395884205, 'α0': 2.626440779438819, 'β0': 17.891912486894455, 'bg0': 0.003010712331160903, 'bg1': 0.01743825082667172, 'bg2': -0.06014437414705753}","{'thickness': 0.8169744394504914, 'norm': 0.22035131652045117, 'temp': 0, 'p1': 47.32998770669032, 'cellulose': 0.7125859213513911, 'α': 0.7125859583913419, 'ext_l2': 0, 'ext_Gg2': 22115252169.451874, 'ext_L2': 2217202776344.496, 'α0': 9.505064288053644, 'β0': 265.9721928459337, 'bg0': 9.686552541311588, 'bg1': 2.5552191996066043, 'bg2': 9.1239291546863}",2344.027333862146,True,
xs0,groups3,poisson,"[283, 387, 431, 498, 522, 568, 676, 719, 863, 936, 970, 1061, 1201, 1257, 1290, 1392, 1421, 1458, 1678, 1738, 1773, 1918, 2084, 2132, 2162, 2240, 2327, 2354, 2475, 2525, 2586, 2622, 2662, 2759, 2817, 2978, 3165, 3218, 3247, 3294, 3341, 3459, 3657, 3697, 3857, 3900, 4021, 4051, 4090, 4186, 4215, 4285, 4403, 4438, 4635, 4717, 4758, 4798, 4903, 4927]",200.0,"{'thickness': 4.672984221798515e-11, 'norm': 0.12795149662712674, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 6.937189027667046e-07, 'bg1': 3.296881914138794e-07, 'bg2': 1.548323780298233e-06}","{'thickness': 0.010813741144278521, 'norm': 0.12795099454432116, 'temp': 300.0, 'p1': -13.328730324378794, 'cellulose': np.float64(1.6270663476157987e-06), 'α': np.float64(0.9999983729336525), 'ext_l2': 0.0, 'ext_Gg2': 22.561655531127546, 'ext_L2': 2256.165561743018, 'α0': 825.596844472967, 'β0': 6901.796034423307, 'bg0': 6.937189027667046e-07, 'bg1': 3.296881914138794e-07, 'bg2': 1.548323780298233e-06}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",550.4300367166067,True,
xs0,groups3,poisson,"[59, 155, 185, 355, 382, 413, 426, 527, 540, 617, 628, 663, 755, 831, 947, 1024, 1044, 1138, 1225, 1241, 1347, 1409, 1476, 1542, 1654, 1700, 1746, 1942, 1972, 1999, 2101, 2343, 2402, 2465, 2513, 2572, 2615, 2701, 2749, 2810, 2846, 2955, 3066, 3115, 3175, 3212, 3284, 3485, 3663, 3817, 4158, 4197, 4230, 4370, 4479, 4516, 4646, 4669, 4692, 4756]",100.0,"{'thickness': 0.16493051783999985, 'norm': 0.118604735654123, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0004026035312563181, 'bg1': -0.0022151897428557277, 'bg2': 0.009797502774745226}","{'thickness': 0.3444652956151584, 'norm': 0.14025560685912514, 'temp': 300.0, 'p1': -11.710710609470105, 'cellulose': np.float64(8.205394001452712e-06), 'α': np.float64(0.9999917946059986), 'ext_l2': 0.0, 'ext_Gg2': 1074.0760472576926, 'ext_L2': 165324.67465738516, 'α0': 144.5556235123421, 'β0': 250.72978549417303, 'bg0': -0.0009176117600873113, 'bg1': -0.0008841525996103883, 'bg2': 0.0005381164373829961}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",446.5360202947515,True,
xs0,groups3,poisson,"[54, 95, 205, 234, 330, 364, 597, 756, 788, 1013, 1033, 1117, 1137, 1267, 1278, 1296, 1333, 1362, 1512, 1689, 1700, 1783, 1845, 2010, 2232, 2307, 2369, 2395, 2482, 2569, 2762, 2830, 2860, 2953, 2967, 3105, 3141, 3273, 3385, 3472, 3540, 3663, 3707, 3725, 3767, 3843, 3882, 4055, 4072, 4095, 4133, 4153, 4324, 4472, 4556, 4577, 4637, 4668, 4735, 4871, 4885, 4924]",100.0,"{'thickness': 1.1716381251062389, 'norm': 0.36830596159233675, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -4.065665416419506e-05, 'bg1': -0.00018915138207376003, 'bg2': 0.0005531624192371964}","{'thickness': 1.9860604848246557, 'norm': 1.0838185308035386, 'temp': 300.0, 'p1': -7.766382091002177, 'cellulose': np.float64(0.0004235640799999964), 'α': np.float64(0.99957643592), 'ext_l2': 0.0, 'ext_Gg2': 1931.5776677403073, 'ext_L2': 702.1724230252269, 'α0': 3.693108354061874, 'β0': 0.29705791480033067, 'bg0': 0.0007894829614087939, 'bg1': -0.0010780480224639177, 'bg2': 0.0005531612550839782}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",2832.1812040548025,True,
xs0,groups3,poisson,"[44, 217, 275, 310, 460, 498, 565, 772, 857, 964, 989, 1030, 1119, 1182, 1219, 1409, 1448, 1518, 1682, 1814, 1859, 1971, 2036, 2091, 2184, 2245, 2307, 2393, 2524, 2649, 2818, 2845, 2950, 2996, 3056, 3202, 3242, 3307, 3336, 3443, 3513, 3679, 3799, 3862, 3966, 4044, 4081, 4109, 4149, 4175, 4313, 4413, 4573, 4659, 4744, 4810, 4832, 4856, 4918, 4973]",200.0,"{'thickness': 0.0784691785445718, 'norm': 0.13666142244167087, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0065571790328249335, 'bg1': -0.007778797880746424, 'bg2': 0.022175322519615293}","{'thickness': 0.17715562185391998, 'norm': 0.14247757477423306, 'temp': 300.0, 'p1': -6.65691370434261, 'cellulose': np.float64(0.001283457095722879), 'α': np.float64(0.9987165429042772), 'ext_l2': 0.0, 'ext_Gg2': 1759.038563901258, 'ext_L2': 176390.64508078177, 'α0': 360.52284163110465, 'β0': 5.8966646186105605, 'bg0': 0.009668563026934862, 'bg1': -0.010324301198124886, 'bg2': 0.03511279623489827}","{'thickness': 9.472086966111712, 'norm': 4.975128381918222, 'temp': 0, 'p1': 5230.7779008252355, 'cellulose': 6.7048625547184315, 'α': 6.704858987184576, 'ext_l2': 0, 'ext_Gg2': 148757811792.27716, 'ext_L2': 14889433954918.672, 'α0': 3183745072975.714, 'β0': 13.502233447593945, 'bg0': 6.271346839919667, 'bg1': 2.352062094630797e-06, 'bg2': 1.0636473277553002}",473.0585945195897,True,
xs0,groups3,poisson,"[98, 269, 298, 403, 431, 495, 537, 577, 612, 641, 705, 969, 1017, 1054, 1093, 1143, 1182, 1248, 1365, 1526, 1673, 1838, 1909, 2029, 2259, 2282, 2359, 2488, 2562, 2642, 2734, 2760, 2832, 2882, 2920, 2955, 2999, 3046, 3128, 3162, 3222, 3319, 3345, 3432, 3523, 3630, 3858, 3943, 4023, 4122, 4151, 4193, 4286, 4313, 4437, 4599, 4672, 4703, 4738, 4761, 4787, 4942]",190.0,"{'thickness': 0.05115430458613568, 'norm': 0.1211477302516564, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.003028953098692, 'bg1': 0.004069643677212298, 'bg2': -0.017712866771034896}","{'thickness': 1.1520478284240177, 'norm': 0.20372012395657535, 'temp': 300.0, 'p1': -8.144743631909744, 'cellulose': np.float64(0.00029017283003928096), 'α': np.float64(0.9997098271699607), 'ext_l2': 0.0, 'ext_Gg2': 6450.790802373487, 'ext_L2': 602731.6779237197, 'α0': 316.49892016740654, 'β0': 112.66675532402668, 'bg0': 0.019043373526073992, 'bg1': 0.012135352240875363, 'bg2': -0.051616567419841886}","{'thickness': 6.679225051706378, 'norm': 1.509059277582379, 'temp': 0, 'p1': 5437.695473484802, 'cellulose': 1.5774136264794956, 'α': 1.577414160822723, 'ext_l2': 0, 'ext_Gg2': 49047487812.234184, 'ext_L2': 4582513861096.645, 'α0': 2021518611928.875, 'β0': 1464589.243155484, 'bg0': 2.0369383209969287, 'bg1': 0.4653120859308564, 'bg2': 2.098413113729886}",2173.5387851033206,True,
xs0,groups3,poisson,"[71, 99, 151, 256, 429, 443, 572, 740, 776, 851, 884, 927, 956, 970, 1051, 1088, 1395, 1413, 1430, 1520, 1679, 1720, 1884, 1913, 2079, 2425, 2472, 2492, 2664, 2776, 2797, 2818, 2912, 2939, 3017, 3106, 3287, 3405, 3484, 3671, 3687, 3722, 3749, 3785, 3825, 3842, 3978, 4062, 4092, 4138, 4175, 4298, 4349, 4411, 4526, 4634, 4646, 4747, 4869]",90.0,"{'thickness': 0.3024661987274091, 'norm': 0.14926142875990123, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0012572682462632656, 'bg1': 0.0008695981232449412, 'bg2': -0.005234926124103367}","{'thickness': 0.8938431656430379, 'norm': 0.23000638190830072, 'temp': 300.0, 'p1': -8.34055549711718, 'cellulose': np.float64(0.00023858280708218376), 'α': np.float64(0.9997614171929178), 'ext_l2': 0.0, 'ext_Gg2': 1648.3511828358448, 'ext_L2': 185462.41080789245, 'α0': 7.131389051252613, 'β0': 4.1098645071378215, 'bg0': -0.016041222726926208, 'bg1': 0.015858190483413637, 'bg2': -0.011549853021278977}","{'thickness': 1.2252801079116147, 'norm': 0.4619506089711997, 'temp': 0, 'p1': 2073.5714278533783, 'cellulose': 0.49460046038514593, 'α': 0.49459971986734746, 'ext_l2': 0, 'ext_Gg2': 4487653188.644619, 'ext_L2': 503845499701.362, 'α0': 21.493410513042186, 'β0': 8.374749825912405, 'bg0': 1.3298354432267137, 'bg1': 0.39376728886159873, 'bg2': 1.1269581549244578}",838.3258928638529,True,
xs0,groups3,poisson,"[158, 184, 314, 358, 429, 496, 643, 732, 794, 898, 954, 1032, 1101, 1190, 1241, 1306, 1558, 1577, 1650, 1687, 1716, 1844, 1890, 1957, 2098, 2223, 2286, 2310, 2358, 2381, 2604, 2640, 2753, 2818, 2850, 2989, 3023, 3065, 3083, 3176, 3302, 3327, 3365, 3477, 3687, 3724, 3774, 3901, 3955, 4019, 4036, 4097, 4138, 4166, 4186, 4420, 4461, 4607, 4702, 4782, 4809]",140.0,"{'thickness': 0.49841767118549485, 'norm': 0.19745337000348395, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0005890990141779184, 'bg1': -0.00021148915402591228, 'bg2': 0.00016100320499390364}","{'thickness': 1.1841048753615024, 'norm': 0.3013870922486773, 'temp': 300.0, 'p1': -7.298711220448511, 'cellulose': np.float64(0.0006759527358526256), 'α': np.float64(0.9993240472641475), 'ext_l2': 0.0, 'ext_Gg2': 3942.0681005369092, 'ext_L2': 160678.89028267085, 'α0': 11.722121567630076, 'β0': 3.8183488310014324, 'bg0': -0.0005890990141779184, 'bg1': -0.00021148915402591228, 'bg2': 0.00016100320499390364}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",1300.5689105034057,True,
